fid,business_id,name,lat,lon,stars,city,categories
6257,fPjjGmgDMGstcYJcH4K19w,Panera Bread,39.9538122,-75.2028403,2.5,Philadelphia,"Restaurants, Salad, Soup, Cafes, Bakeries, Coffee & Tea, Sandwiches, Food"
6260,FqOCC8Y9xryaX7sIBJcrxA,Vic Sushi Bar,39.9515773,-75.174834,4,Philadelphia,"Japanese, Sushi Bars, Restaurants"
6261,oyA87-Q_vqnmxVOn_auJQQ,Spice C,39.9543751,-75.155929,4,Philadelphia,"Restaurants, Chinese, Comfort Food"
6263,6ajnOk0GcY9xbb5Ocaw8Gw,Barbuzzo,39.950007,-75.1621577,4.5,Philadelphia,"Mediterranean, Restaurants, Pizza, Italian"
6264,h9c5p5JwhdbMFGTFDvozag,The Urban Cafe,40.0170543,-75.2106773,4,Philadelphia,"American (New), Coffee & Tea, Restaurants, Food"
6267,sJJD7XjnQOffr-iCrbxvdA,Hop Angel Brauhaus,40.0770311,-75.0854109,3.5,Philadelphia,"Nightlife, German, Pubs, Bars, Restaurants"
6274,F_p-pLonAAzzOSnTLdJMtw,Frangelli's Bakery,39.919711,-75.1619599,4.5,Philadelphia,"Restaurants, Food, Donuts, Bakeries"
6275,c5kcBGTi_xr32z88o8Al9Q,Chinatown Square,39.9553798614,-75.1566319,3.5,Philadelphia,"Restaurants, Food Court, Cambodian"
6277,uYZPcVLuCrnTZYmmTZMzjQ,52nd Skyline Restaurant,39.9585731,-75.2248932,4,Philadelphia,"Breakfast & Brunch, Restaurants, American (Traditional), Comfort Food"
6281,iMw_LReFjEsvhFGrU1EKqQ,Tasty Place,39.9551451,-75.1574436,4,Philadelphia,"Restaurants, Chinese"
6282,Kdq1xfIFIKOdO-qW-_tg8A,Twenty Manning,39.9486521,-75.1741169,4,Philadelphia,"Asian Fusion, Restaurants"
6285,a2FCobBzFzC62IbHPa_oIg,Mediterranean Cafe & Ice Cream,39.9530608377,-75.1928841837,2,Philadelphia,"Ice Cream & Frozen Yogurt, Restaurants, Cafes, Food"
6287,vKewfGh-UuMpDbZTbz1KeA,Spice End: South Street,39.9420298751,-75.153786689,4,Philadelphia,"Vegetarian, Indian, Restaurants, Pakistani, Fast Food, Halal"
6288,QS-MuBTaT5ufY22UGelWtw,Cornbread and Coffee,40.0641988,-75.1523304,4.5,Philadelphia,"Coffee & Tea, Food, Restaurants"
6291,E3kCuQvpxM6O23_cjuSlmQ,Maxwells Carribean American Take Outs,39.9870409,-75.1612074,4,Philadelphia,"Caribbean, Restaurants"
6293,6M5r34Sk3mC6kCVXLYKrag,The Better Box,40.0458955167,-75.0159519917,3.5,Philadelphia,"Asian Fusion, Food, Food Trucks, Restaurants"
6294,oVwEPg-BADIFl2SlGma6jg,Burrata,39.9339252433,-75.1652430743,4.5,Philadelphia,"Restaurants, Italian"
6295,uI8-q_D1pADZy8g1R1UP6Q,KFC,40.0625592,-75.0850316,3,Philadelphia,"Chicken Wings, Restaurants, Chicken Shop, Fast Food"
6297,5x0Qrz93x4msXr29NNRCkA,Chili Szechuan,39.948497,-75.2162611,3.5,Philadelphia,"Restaurants, Szechuan, Chinese"
6298,av2DTCAtrbQr8p18e0e0Cw,Wendy's Deli,39.9200716,-75.159003,4,Philadelphia,"Delis, Food, Restaurants, Mexican"
6300,EylVXUFlkCndr9DlGWb2yA,Taco Bell,40.04233,-75.1446,1.5,Philadelphia,"Restaurants, Fast Food, Mexican, Tex-Mex, Tacos"
6305,3Ue1baQZeGqo2bOksGpQhg,Villari Brothers Bakery,39.922647,-75.1632489,5,Philadelphia,"Bakeries, Pizza, Restaurants, Italian, Food"
6308,g2zwbLIqxtN9nGGuL43trg,Pizza Brain,39.9806746,-75.1280968,4,Philadelphia,"Restaurants, Pizza, Specialty Food, Museums, Food, Arts & Entertainment"
6309,fB2DpRZi4LB8kkZ83fDEVw,Baba Bar,39.873796,-75.244075,3,Philadelphia,"American (New), Restaurants, Bars, Nightlife, Mediterranean"
6313,5E_llTG4jqraq0n95IFajA,Oregon Express,39.9161098,-75.1671811,4.5,Philadelphia,"American (New), Restaurants"
6315,8NCYYDGGPtmL4NxQxKUKBA,Burger King,40.044244,-75.101804,1,Philadelphia,"Fast Food, Burgers, Restaurants"
6319,7vp9dEMm2MMBLpPLykId5A,"Holy Smoke Bar, Restaurant & BBQ",40.0353453,-75.2179119,3.5,Philadelphia,"Restaurants, Jazz & Blues, Nightlife, Arts & Entertainment, Barbeque"
6320,pNOgbiOm3wOhqw9zNFCuDw,Temple Garden Chinese Restaurant,39.976779,-75.1584154,4,Philadelphia,"Restaurants, Chinese"
6323,jkUjZI9RjmoIuMPpwpdSRw,Victoria's Kitchen,40.0650858,-75.1553463,2.5,Philadelphia,"Comfort Food, Soul Food, Restaurants"
6326,m7ASFgmWejezvZmPmj6_yg,Villagio Pizza,40.0553885,-75.0035074,2.5,Philadelphia,"Restaurants, Pizza"
6327,Auc20f0uYTIwPnJIqcdmNw,Crepesody,39.9540100098,-75.1702728271,4,Philadelphia,"Food, Restaurants, Coffee & Tea, Creperies, Cafes"
6329,T_GeXNYY_zO0WpJzBxQj4w,LeBus East Falls,40.0088924745,-75.1937016472,3.5,Philadelphia,"Nightlife, Beer Bar, Burgers, Breakfast & Brunch, American (Traditional), Restaurants, Bars, Seafood"
6333,v3nYPLm8PkbbtQhsrqTo-Q,Mr. Chicken,39.9622043,-75.1721077,3,Philadelphia,"Restaurants, Chicken Wings"
6335,K552cD0P1v2pdM_-A_3qLg,Temple University Hospital Cafeteria,40.0054237,-75.1507198,4,Philadelphia,"Fast Food, Restaurants, Food"
6336,fvKwOXGdrRxh8RYMGBV56w,Subway,39.9444367456,-75.1648213,2,Philadelphia,"Food, Sandwiches, Restaurants, Grocery"
6340,5xlYG_4gSOC96rDBxI_NEQ,Istanbul Restaurant & Lounge,39.9410963,-75.146299,2.5,Philadelphia,"Restaurants, Middle Eastern, Vegetarian, Turkish"
6342,DY2-gIyesL5S5_DZM2TqeQ,El Gallo Pinto Restaurant,39.93395,-75.1557061,3.5,Philadelphia,"Restaurants, Latin American"
6347,rZlmMVYGaf1q6q0KoJh31Q,Lemon Hill,39.968768,-75.178158,4,Philadelphia,"Nightlife, Bars, American (New), Restaurants, Gastropubs"
6348,JtAyaKWwnax-Ag20WXW10Q,Mt. Airy Deli,40.0632429,-75.188104,4,Philadelphia,"Cheesesteaks, Breakfast & Brunch, Restaurants, Delis"
6350,C6ZTVm4BmpazpUTNzgVSqw,Subway,39.9224792054,-75.1696932142,3.5,Philadelphia,"Restaurants, Sandwiches, Fast Food"
6356,B92uCw3374cpuHZSACv0YA,Kings Oak,39.9668211,-75.1399137,3,Philadelphia,"American (New), Nightlife, Bars, Restaurants, Breakfast & Brunch"
6357,qHBakpsiwB0doJ39Oo_h-Q,O Sandwiches,39.9340448,-75.1582971,4,Philadelphia,"Restaurants, Vietnamese"
6358,9g7_oSVUYnquy6w3ocZyAA,Li'l Nick's Deli,39.918657,-75.169555,5,Philadelphia,"Restaurants, Delis"
6359,3UHWoRTwxV7iy8njqA9fMQ,Doc's Gourmet Cafe & Soup Bar,39.969588,-75.138694,4.5,Philadelphia,"Soup, Restaurants, Delis"
6366,"00AGVWzkxNLGb-7ZrwAOIA",Ever Green,39.9532594,-75.2170205,3,Philadelphia,"Restaurants, Chinese"
6371,"0S3TvsmbCeOZ9UitnpRd1A",Dim Sum House,39.9518328,-75.173394,4,Philadelphia,"Shanghainese, Tapas Bars, Cantonese, Seafood, Dim Sum, Chinese, Asian Fusion, Restaurants, Tapas/Small Plates, Szechuan"
6373,CAMIAMKJMaa9ivYyMsEcDw,Bubby's Brisket & Bugsy's Weiners,39.9548704,-75.1646958,4,Philadelphia,"Hot Dogs, Burgers, Cheesesteaks, Restaurants"
6375,TpaWkW4eazEBNZkDeIYLYg,Aya's Cafe,39.956135,-75.1755672,4,Philadelphia,"Mediterranean, Restaurants, Greek, Middle Eastern"
6377,luzi9ygrx1X5aAvVg3mR6w,Ol' Boy's Soul Food,39.957595,-75.241387,3.5,Philadelphia,"Restaurants, Food, Soul Food"
6378,sa2aTTqsZ9OkiwMYr5K0Hw,Santucci Square Pizza,40.0529324,-75.0806657,4.5,Philadelphia,"Pizza, Restaurants"
6380,k4WBufHPsiz4HgmT_gwK3g,Starbucks,39.953314,-75.173079,3.5,Philadelphia,"Restaurants, Coffee & Tea, Food, Cafes"
6382,CaXoVgnTfQznEN3vToZbUQ,Uno Pizzeria & Grill,40.0924473,-74.9629444,3,Philadelphia,"Pizza, Gluten-Free, Restaurants, American (Traditional)"
6383,2m8Gdh2AYepXn0dQBA5y8Q,Wawa,39.9453409827,-75.1784252989,2.5,Philadelphia,"Food, Automotive, Gas Stations, Convenience Stores, Sandwiches, Coffee & Tea, Restaurants"
6384,epVHdJqIFN0dtAiFvnVJVg,LongHorn Steakhouse,40.0844101,-75.0240676748,2.5,Philadelphia,"Steakhouses, Restaurants, Barbeque, American (Traditional)"
6388,R5PDWmEnLX7lDSEPfF9ZWw,Hunan Star,40.0359063,-75.0420708,3.5,Philadelphia,"Restaurants, Chinese"
6389,RgVcY0hWnkZkP76cqb5ZhQ,McDonald's,39.991042,-75.1353316356,1.5,Philadelphia,"Burgers, Fast Food, Restaurants, Coffee & Tea, Food"
6393,9Vn3m5EafV-Oc69DkPyt3A,Chatkharay Indian and Pakistani Grill,40.0300231,-75.1803247,2.5,Philadelphia,"Restaurants, Pakistani, Halal, Indian"
6395,ArGw19nfPgjR28TTfgb7iw,Smith & Wollensky,39.950063,-75.173178,3.5,Philadelphia,"Restaurants, Steakhouses, Seafood"
6397,YBjFuFJXKBKdsxx2TlQVPw,Aldo Lamberti Trattoria,39.874953,-75.241206,4.5,Philadelphia,"Italian, Sandwiches, Pizza, Restaurants"
6399,BsLE8Hd_ZbWhhYpR4Q2vFw,Mamma Mia's Breakfast Kitchen,39.9710772,-75.1511178,2,Philadelphia,"Wraps, Sandwiches, Restaurants, Breakfast & Brunch"
6400,pwGKTqotn78MxL45naeS7Q,R & R Produce,40.0471331329,-75.0596754708,3,Philadelphia,"Food, Specialty Food, Fruits & Veggies, Restaurants, Delis"
6401,SFuedHlHzZAl_0SY75507A,Mariposa Food Co-op,39.9479607,-75.2206709,4,Philadelphia,"Health Markets, Grocery, Specialty Food, Vegetarian, Restaurants, Food, Vegan"
6403,_34KJPR-T0HP9USJw1nCfw,Hiro Ramen House,39.95001,-75.158862,4,Philadelphia,"Soul Food, Fast Food, Restaurants, Vegetarian, Noodles, Ramen, Japanese, Vegan, Comfort Food"
6409,XQewVfTaosZ3U-4g_yH7Nw,Los Cuatro Soles,39.9284853,-75.173034668,4.5,Philadelphia,"Restaurants, Mexican"
6410,KPyHQaKR7G0tuVedn4y9Dw,New Pizza Villa,40.0290717,-75.0367804,3.5,Philadelphia,"Restaurants, Pizza"
6415,CpV8X8DHk2VqWo11CEde-w,Paprica Modern Mediterranean Grill,39.9491547,-75.1545837,4.5,Philadelphia,"Restaurants, Turkish, Mediterranean, Halal"
6417,DzzVSYXadZ1_XgfGz_Loyw,Paris Baguette,39.9537172,-75.155701,4,Philadelphia,"Food, Bakeries, Restaurants, Coffee & Tea, Patisserie/Cake Shop, Cafes, Desserts"
6421,gEmVqHPesM4z0dC3nOnkUw,New Star Pizza,39.9910933,-75.1787482,4,Philadelphia,"Restaurants, Pizza"
6425,2-tG52f0k7V1Vin-4GWn6g,Her Place,39.9507452,-75.1701679,4.5,Philadelphia,"French, Restaurants, Italian, Supper Clubs"
6426,l9vXb16zmmFBDtozL6B6Vw,Balboa Catering and Supper Club,40.0105246,-75.0856163,4.5,Philadelphia,"Venues & Event Spaces, Arts & Crafts, Supper Clubs, Caterers, Cooking Classes, Restaurants, Shopping, Event Planning & Services"
6427,Duf-k9b1xpuK33BGCLWQ6w,Quetzally,39.9416062,-75.163026,4,Philadelphia,"Restaurants, Latin American, Tex-Mex, Mexican"
6428,WSHu1THoWsd64DrKN-N7nA,Dickey's Barbecue Pit,39.94203,-75.1537866,4,Philadelphia,"Barbeque, Restaurants"
6429,GCPecqD-FJis5SxrqKwSZw,Bill's Breakfast & Lunch,39.9498484,-75.1627607,4,Philadelphia,"Breakfast & Brunch, Sandwiches, American (Traditional), Restaurants"
6432,WNBEsnHwe94X6TY3pQUOHA,O Rei Da Picanha Steakhouse,40.0551435541,-75.0628037275,3,Philadelphia,"Brazilian, Food, Steakhouses, Portuguese, Restaurants"
6434,sVZb87xjhbCWHQ2UXOGLrA,Giorgio On Pine,39.9453393812,-75.1644544588,4,Philadelphia,"Pizza, Italian, Restaurants, Gluten-Free"
6440,"0NQZc7V3Uysw4TFR7igOfA",Joe's Peking Duck,39.9481458,-75.1428828,3.5,Philadelphia,"Chinese, Restaurants, Asian Fusion"
6444,hp-UUz15tDMgIu_AgFeuBw,Royal Ashoka,40.1293475,-75.0237692,4,Philadelphia,"Restaurants, Seafood, Indian, Vegan"
6445,cVwr3l3WnGJEMX8NhxcY9g,Wahlburgers,39.9674501,-75.1397332,3,Philadelphia,"Food Trucks, Restaurants, Sandwiches, Food, Burgers, American (Traditional)"
6449,-LpG-lx52Mjp7jyJ8YZHZQ,Non Stop Deli,39.9742886,-75.1834252,3,Philadelphia,"Restaurants, Beer, Wine & Spirits, Delis, Sandwiches, Food"
6451,aZd_dnnfvGdujkgWPai8tQ,Dolce Italian - Philadelphia,39.9515299461,-75.1650634432,4,Philadelphia,"Seafood, Pizza, Restaurants, Italian, Breakfast & Brunch"
6456,-c7kNz3HjL3xc0LNBkTM8w,Strictly Seafood,39.9794590399,-75.1628860935,3,Philadelphia,"Restaurants, Salad, Sandwiches, Seafood"
6459,u858IdTVc8Np_JHXS8JImQ,Chipotle Mexican Grill,39.9572771,-75.1914230169,2,Philadelphia,"Restaurants, Mexican, Fast Food"
6464,us7g3OCOFDXjZpmYqQ-f3A,Cadence,39.9695251,-75.138405,4.5,Philadelphia,"Tapas/Small Plates, Restaurants, Korean, American (New)"
6465,rV8OE1EeyJiLmBApu9wnGw,Uzu Sushi,39.949614,-75.1426123,4,Philadelphia,"Restaurants, Sushi Bars"
6466,o7I6moiU7ldJfhScIq0Ihg,The Dinner Detective,39.9479304148,-75.1641528799,4,Philadelphia,"Comedy Clubs, Nightlife, Dinner Theater, Restaurants, Performing Arts, Arts & Entertainment"
6468,mXNKjKkq7Zk6-39_t4c5OA,Spice Garden Indian Cuisine,40.1197853088,-75.0180282593,4,Philadelphia,"Indian, Restaurants, Caterers, Event Planning & Services"
6470,EmTlcS9DVL69iDPciczR2w,Bubble Time,39.941086,-75.1474328,4,Philadelphia,"Waffles, Restaurants, Hookah Bars, Food, Breakfast & Brunch, Bars, Nightlife, Bubble Tea, Coffee & Tea"
6471,q-m9__XyqMhuX5cValqS2w,Lulu Cafe,39.9550208,-75.2121474,4.5,Philadelphia,"Bubble Tea, Coffee & Tea, Shaved Ice, Taiwanese, Restaurants, Food"
6473,gOrJeoLDOiW7muWuoE-sMg,Morgan's Pier,39.9549030181,-75.1389125268,3,Philadelphia,"Restaurants, Nightlife, Arts & Entertainment, Seafood, Music Venues, American (New), Paint & Sip, Dance Clubs, Sandwiches, Bars"
6475,DucrEk1GbKkM18MlKVuSRw,Saffron Indian Cuisine,40.0022087,-75.1527447,2.5,Philadelphia,"Indian, Restaurants"
6476,LP2tjnXiKSn-Yy7MFsUKLw,Pizza Shoppe,40.0084785,-75.0982939,3,Philadelphia,"Pizza, Restaurants"
6478,bzO826Hw3DCuQ5xl3OEP7Q,El Fuego,39.9522316251,-75.1757883989,3,Philadelphia,"Food, Mexican, Restaurants"
6479,oSdgCWWlUI3pv1DjAADmXA,Gaetano's Pizza,40.0057948469,-75.1057657599,2.5,Philadelphia,"Restaurants, Spanish, Pizza, Burgers"
6481,GZDUQ9P8oNRa8E3hJWXgmw,Lya's Cafe,39.9385758106,-75.15657496,5,Philadelphia,"Cafes, Restaurants, Vegetarian, Mexican, Sandwiches"
6483,HUVLNeBs32cInBZVFS90RA,Bardot Cafe,39.9664506632,-75.1455635682,4.5,Philadelphia,"French, Cocktail Bars, Wine Bars, Lounges, American (New), Cafes, Beer Bar, Bars, Nightlife, Restaurants"
6485,8vxNQrL_ONPNXZ1VuMTmCw,Sotto,39.9513494418,-75.1793946709,4,Philadelphia,"Restaurants, Desserts, Food, Italian, Pizza"
6486,663TbE6U48Fj_4WgAh-W_g,Boardwalk,40.1015816,-75.0283848,3.5,Philadelphia,"Falafel, Cheesesteaks, Restaurants, Pizza, Mediterranean"
6488,-RJfiKv_UsYol83dkfqpHQ,Maxi Gastronome,40.1026609943,-75.0307999645,3.5,Philadelphia,"Russian, Restaurants, Ukrainian"
6489,7k9qGQyytbGxpJTnwxK6Xg,QDOBA Mexican Eats,39.9785404,-75.158377,3,Philadelphia,"Restaurants, Event Planning & Services, Mexican, Fast Food, Caterers"
6494,c4ecEZS7BEmPhgSqzVz9tA,Cantina Avenida,40.062681,-75.193195,3.5,Philadelphia,"Breakfast & Brunch, Latin American, Restaurants"
6498,vs0uV4vwkv0eKB5FIyI3ug,Bain's Deli,39.9491188,-75.1648441,3,Philadelphia,"Convenience Stores, Sandwiches, Food, Restaurants, Delis"
6502,_HOZ9tfaB0v1C8OsNSo1CA,Kabobeesh Turkish Restaurant,39.9411183,-75.1491354,3,Philadelphia,"Mediterranean, Middle Eastern, Halal, Pakistani, Turkish, Restaurants, Kebab, Indian"
6505,8bDsHNKOrjJEyOFNDidV8Q,Kusina Philly,39.9439712,-75.2099137,4.5,Philadelphia,"Food, Desserts, Filipino, Restaurants"
6506,Z69f5DLAgRvn528Y61WEIg,Saladworks,39.9524133109,-75.1681163907,2.5,Philadelphia,"Soup, Vegetarian, American (Traditional), Sandwiches, Restaurants, Salad"
6507,gO_W7JLMw2om3l1NUUlvjA,Gatehouse ,39.8966261,-75.1754003,3.5,Philadelphia,"Restaurants, Italian, Event Planning & Services, Venues & Event Spaces, Nightlife, Bars"
6508,9M7LpN2FISuihc9Ad0makw,Charlie's Pizzeria,40.0299782,-75.1052559,4,Philadelphia,"Pizza, Restaurants"
6513,Fde-_DZdIpKhXE7i9KRlTw,Tasty Asia Restaurant,39.9387746,-75.1740802,3.5,Philadelphia,"Malaysian, Asian Fusion, Restaurants, Indonesian"
6515,HA217nXPzk9ZFNik4jx_Tg,Hoagies Plus,40.0011962,-75.1146186,4,Philadelphia,"Sandwiches, Salad, Restaurants, Delis"
6516,jIaycjmFK6ZecPx-tMR43A,Dahlak,39.9483841,-75.2173556,3.5,Philadelphia,"Ethiopian, Dive Bars, Bars, Nightlife, Restaurants"
6517,QvhKhVOzkmHFF_wMP_-x2A,Old Thyme Cafe,39.9501875221,-75.1447476447,4.5,Philadelphia,"Mediterranean, Restaurants, Middle Eastern"
6524,l2TdZEPHrboWrMUnoFB1RQ,Mangia Macaroni,39.9630572,-75.1643311,4,Philadelphia,"Sandwiches, Pasta Shops, Italian, Restaurants, Food, Delis, Specialty Food"
6525,bCvUy9KIFP4Q6DwCwRKmMg,The Breakfast Den,39.943759,-75.167337,4,Philadelphia,"Restaurants, Breakfast & Brunch, Sandwiches"
6526,24xx8ju_U_uN1zJf2YtKkA,The Black Cat Tavern On 12th,39.91654,-75.1677739,5,Philadelphia,"Beer Bar, Dive Bars, Gastropubs, Cocktail Bars, Nightlife, Bars, Restaurants"
6527,lThz-RFgLk4gZz2kheXQqg,Jar Bar,39.9499371,-75.1602462,3,Philadelphia,"Juice Bars & Smoothies, American (New), Restaurants, Food"
6531,QriIO0sJCe1dUKEe21gtWw,House of Chen,39.955173,-75.155511,5,Philadelphia,"Restaurants, Chinese"
6532,aNIqkFQYtBieV7NX3343ag,Jamaica Way,39.903291,-75.2406365,3,Philadelphia,"Imported Food, Ethnic Food, Restaurants, American (New), Caribbean, Specialty Food, Food"
6536,Wt3NAVSLT5KXFR7uQF0HbA,La Fusion ,39.936254,-75.162051,3.5,Philadelphia,"Lounges, Sushi Bars, Thai, Nightlife, Japanese, Bars, Asian Fusion, Restaurants"
6539,7vLNhkXPzmufC6aKkh3n8Q,ZEPS Pizza & Shish Kabobs,40.0997479,-75.030078,4.5,Philadelphia,"Food, Pizza, Middle Eastern, Restaurants"
6544,s2J1lRgd4CagG4TjTUYQhA,Adelie Coffee House,40.050681,-75.1851122,5,Philadelphia,"Restaurants, Food, Coffee & Tea, Cafes, Breakfast & Brunch"
6545,-lVEVi3vtQ8_L9kKT0bBwQ,Le Chéri,39.948372,-75.170851,4,Philadelphia,"Restaurants, French"
6546,9o55tW2eCwxRvwWVQSzj5g,Trio,39.9689060509,-75.1810369268,3.5,Philadelphia,"Restaurants, Seafood, Thai"
6558,Hk_EjFDeK5u7rlYEUx6a_g,Jaggie's Restaurant,39.9754309403,-75.244301181,3,Philadelphia,"Caribbean, Restaurants"
6559,zFpzWAtUXDkOXk7JEXbk3w,Dansavann Laos Cafe,40.0332971,-75.1236905,4.5,Philadelphia,"Laotian, Restaurants, Thai, Salad"
6560,lQTdARrqdKMAcDp1PWpQ9A,The Original Turkey,39.953049478,-75.1594718185,4.5,Philadelphia,"Sandwiches, Restaurants, Specialty Food, Food, American (Traditional), Comfort Food"
6562,XT1xF_7s3bJdm2UOrTMjPQ,Halal Gyro Express,39.9543180934,-75.1712594915,4.5,Philadelphia,"Restaurants, Food, Imported Food, Halal, Specialty Food, Street Vendors, Ethnic Food, Middle Eastern, Gluten-Free"
6563,47TOmOqMxeyUSpYoLKqTsA,McDonald's,39.9194113,-75.1873063,2,Philadelphia,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food"
6566,qg6TJc2izTA52XFHAxdVjQ,Di Bruno Bros.,39.954251,-75.168476,3.5,Philadelphia,"Sandwiches, Italian, Delis, Food, Specialty Food, Restaurants, Cheese Shops, Meat Shops"
6567,75pheRYoJf0hdWs9pqLE9A,Snow White,39.9519227,-75.1720713,2.5,Philadelphia,"Restaurants, American (Traditional)"
6568,hzXmSzmBqgvEkivy7-Mc2Q,Chick-fil-A,39.9589223,-75.1906643617,2,Philadelphia,"Fast Food, Event Planning & Services, Caterers, Restaurants, Chicken Shop"
6570,wDdtwWo-TxHifDoMGx5Wdw,Wasabi,40.105464,-75.034138,4,Philadelphia,"Japanese, Sushi Bars, Restaurants, Thai"
6571,m0IftALyhD48DUgfRsngUg,Caputo's Pizzeria,40.0243530273,-75.2207183838,3.5,Philadelphia,"Restaurants, Italian, Pizza, Moroccan, Sandwiches"
6572,xtEDyU98DnjqsCuV8apV6A,Lamberti Pizza and Market,39.9497346448,-75.1526048407,4.5,Philadelphia,"Sandwiches, Pizza, Restaurants, Italian"
6575,RNqbc9oD-kGFM-djhfAzvg,ShopRite of Aramingo Avenue,39.9945411318,-75.0919159434,2.5,Philadelphia,"Grocery, Food, Bakeries, Restaurants, Delis"
6580,e4InIycH2PAJWccBBj0tAA,Yong Hwa Roo,40.0547178,-75.1260501,4,Philadelphia,"Korean, Restaurants"
6581,_zTCeJDF00ssmvBUMY9sKA,AURA,39.9612273,-75.1387381,2,Philadelphia,"Italian, Dance Clubs, Nightlife, American (New), Asian Fusion, Restaurants"
6582,47qVw25eTyGXMVQe83ypVg,Seasons at Drexel,39.9540795,-75.189731,3,Philadelphia,"Restaurants, Sandwiches"
6586,KkA7sTU3YovKzBmgqxrGRg,Wawa,40.0394769,-75.0326844,2.5,Philadelphia,"Delis, Food, Convenience Stores, Restaurants, Sandwiches, Coffee & Tea"
6591,ItK7wimYGEXb-XrfVCQByw,Reanimator Coffee,39.9340325,-75.1660499,4.5,Philadelphia,"Cafes, Coffee Roasteries, Coffee & Tea, Food, Restaurants"
6593,jUnLjPEuLON6fpPvpuEAjA,Frog Burger,39.9581389,-75.1726258,4,Philadelphia,"Restaurants, Burgers"
6597,XixKy4AoVb-sAljtEeKALw,Aether,39.9778782724,-75.131544,4,Philadelphia,"Bars, Cocktail Bars, American (New), Nightlife, Restaurants, Seafood"
6601,vpLMV6pHa1oI71jYaCVFzA,Cooperage Wine & Whiskey Bar,39.9483215605,-75.1524532172,4,Philadelphia,"Nightlife, Food, Southern, Beer, Wine & Spirits, Gastropubs, American (New), Cocktail Bars, Restaurants, Bars, Wine Bars, Whiskey Bars, Coffee & Tea"
6602,p6eqb3CSMuMPmkkVlLDhpw,Mom's Bake At Home Pizza,40.0263177654,-75.2260648743,4.5,Philadelphia,"Pizza, Restaurants"
6603,OO48TeTKTtizov_DioX5ow,Jannie Japan Chinese Cuisine,40.0500993,-75.0629689,3.5,Philadelphia,"Chinese, Japanese, Restaurants"
6606,ksSxGHhWozfLMz0temWOig,The Blarney South,39.9413837,-75.1485306,3.5,Philadelphia,"Irish, Restaurants, Bars, American (New), Pubs, Nightlife"
6609,PmJx4zNYCyR7Hx9AmgUUJA,Steve's Prince of Steaks,39.9514989281,-75.1669257544,3,Philadelphia,"Burgers, Chicken Wings, Cheesesteaks, Steakhouses, Food, Restaurants"
6614,3ldp8B52AOzNSFnPMAY0ww,Fette Sau,39.9692358,-75.134788,4,Philadelphia,"Barbeque, Restaurants"
6615,ungtrLrUNNN_Ohldfo3zcw,Philly Pretzel Factory,39.8805791544,-75.2375794521,3.5,Philadelphia,"Bakeries, Food, Pretzels, Restaurants, Hot Dogs"
6620,tzJE88QY8OHxiU4GxOSNrg,Red House II,40.0493905,-75.0123935,2.5,Philadelphia,"Seafood, Restaurants, Salad, Sushi Bars"
6621,1nK_pMoriYMXfx2GHVdtkQ,Pizza Warehouse,39.9834801,-75.1499321,3,Philadelphia,"Pizza, Restaurants, Breakfast & Brunch, Chicken Wings, Italian"
6631,sxBJ4-kvlc5DMj2qakOUzA,Melting Pot,39.9532600406,-75.1608015159,3.5,Philadelphia,"Desserts, Restaurants, Fondue, American (New), Food"
6632,S9IFCU4FKCqEriV1Rr2ZcA,Race Street Cafe,39.9537127,-75.1434447561,4,Philadelphia,"Restaurants, American (New), Cafes, Nightlife, American (Traditional), Bars"
6639,4rEE97olHLzF5WnpHm8rmQ,Acapulco,39.9357454,-75.1587221,4,Philadelphia,"Restaurants, Mexican"
6640,jHoXH1jYpFRJjOsQC0wwmQ,ShopRite of Fox Street,40.008741,-75.1765174,3,Fox Street,"Pharmacy, Health & Medical, Grocery, Food, Beer, Wine & Spirits, Restaurants, Delis"
6643,le0jxDSzFaDKS58n12yOIA,Bo Wah,39.9168703,-75.2375485,4,Philadelphia,"Chinese, Restaurants"
6644,mDX0I8AQfro5st8IVufp-g,Green Papaya Cafe,40.05767,-75.0525017,5,Philadelphia,"Cafes, Restaurants"
6646,jM9eNs-zXQ9iPpKskv2kgA,Santucci's Original Square Pizza,40.0348466,-75.21703,3.5,Philadelphia,"Pizza, Restaurants"
6650,rjioWnWXnEbPc_0ocmoQEw,U S Hotel Bar & Grill,40.026658,-75.2261204411,3,Philadelphia,"Nightlife, Beer Bar, Burgers, American (Traditional), Restaurants, Bars, American (New)"
6651,JQyF_uBfOKxO90FAehrTKA,Izlas Latin Cuisine,39.992299,-75.135783,4.5,Philadelphia,"Puerto Rican, Mexican, Latin American, Caribbean, Restaurants"
6654,EUnnoesZTelOv_bT4GvZjg,Tony's Deli,39.9529259,-75.1750013,4,Philadelphia,"Delis, Diners, Restaurants, Breakfast & Brunch, Caterers, Event Planning & Services"
6664,y6m-NyM9IeQj8-gokS8seA,New Station Pizza,40.0261752089,-75.0431555885,3,Philadelphia,"Restaurants, Food, Pizza, American (Traditional)"
6669,17MK8qagV374AuUA4sXuIA,XIX Nineteen,39.949104,-75.164768,3.5,Philadelphia,"Cafes, Lounges, Bars, American (New), American (Traditional), Restaurants, Nightlife, Seafood"
